,driverid,Total Miles,model,Model Miles,truckid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind,COUNTY,County,TOTAL_CRASHES,ROAD_MILES,Danger,event_weight
6747,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0,,,,,1.0,0.0
6748,A85,635947,Ford,12941439,A85,normal,37.968812,-121.668008,Knightsen,California,45,0,0,,,,,1.0,0.0
6749,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,42,0,0,,,,,1.0,0.0
6750,A85,635947,Ford,12941439,A85,normal,39.145725,-121.591355,Marysville,California,45,0,0,,,,,1.0,0.0
6751,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,56,0,0,,,,,1.0,0.0
6752,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,58,0,0,,,,,1.0,0.0
6753,A85,635947,Ford,12941439,A85,normal,37.962146,-122.345526,San Pablo,California,47,0,0,,,,,1.0,0.0
6754,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,20,0,0,,,,,1.0,0.0
6755,A85,635947,Ford,12941439,A85,normal,37.639097,-120.996878,Modesto,California,65,0,0,,,,,1.0,0.0
6756,A85,635947,Ford,12941439,A85,normal,39.145725,-121.591355,Marysville,California,48,0,0,,,,,1.0,0.0
6757,A85,635947,Ford,12941439,A85,normal,34.953034,-120.435719,Santa Maria,California,25,0,0,,,,,1.0,0.0
6758,A85,635947,Ford,12941439,A85,unsafe tail distance,37.962146,-122.345526,San Pablo,California,63,1,0,,,,,1.0,1.0
6759,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
6760,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,53,0,0,,,,,1.0,0.0
6761,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,53,0,0,,,,,1.0,0.0
6762,A85,635947,Ford,12941439,A85,normal,36.977173,-121.899402,Aptos,California,16,0,0,,,,,1.0,0.0
6763,A85,635947,Ford,12941439,A85,normal,39.145725,-121.591355,Marysville,California,45,0,0,,,,,1.0,0.0
6764,A85,635947,Ford,12941439,A85,normal,36.977173,-121.899402,Aptos,California,38,0,0,,,,,1.0,0.0
6765,A85,635947,Ford,12941439,A85,unsafe tail distance,37.962146,-122.345526,San Pablo,California,15,1,0,,,,,1.0,1.0
6766,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0,,,,,1.0,0.0
6767,A85,635947,Ford,12941439,A85,normal,38.716687,-121.364422,Antelope,California,34,0,0,,,,,1.0,0.0
6768,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
6769,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0,,,,,1.0,0.0
6770,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,58,0,0,,,,,1.0,0.0
6771,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,42,0,0,,,,,1.0,0.0
6772,A85,635947,Ford,12941439,A85,normal,34.953034,-120.435719,Santa Maria,California,67,0,0,,,,,1.0,0.0
6773,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,56,0,0,,,,,1.0,0.0
6774,A85,635947,Ford,12941439,A85,normal,34.953034,-120.435719,Santa Maria,California,40,0,0,,,,,1.0,0.0
6775,A85,635947,Ford,12941439,A85,normal,38.716687,-121.364422,Antelope,California,17,0,0,,,,,1.0,0.0
6776,A85,635947,Ford,12941439,A85,normal,37.77493,-122.419416,San Francisco,California,0,0,1,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
6777,A85,635947,Ford,12941439,A85,normal,37.962146,-122.345526,San Pablo,California,46,0,0,,,,,1.0,0.0
6778,A85,635947,Ford,12941439,A85,normal,37.77493,-122.419416,San Francisco,California,19,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
6779,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,50,0,0,,,,,1.0,0.0
6780,A85,635947,Ford,12941439,A85,unsafe following distance,34.953034,-120.435719,Santa Maria,California,54,1,0,,,,,1.0,1.0
6781,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
6782,A85,635947,Ford,12941439,A85,normal,34.953034,-120.435719,Santa Maria,California,31,0,0,,,,,1.0,0.0
6783,A85,635947,Ford,12941439,A85,normal,39.145725,-121.591355,Marysville,California,0,0,1,,,,,1.0,0.0
6784,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,54,0,0,,,,,1.0,0.0
6785,A85,635947,Ford,12941439,A85,normal,38.716687,-121.364422,Antelope,California,41,0,0,,,,,1.0,0.0
6786,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
6787,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,39,0,0,,,,,1.0,0.0
6788,A85,635947,Ford,12941439,A85,normal,37.962146,-122.345526,San Pablo,California,21,0,0,,,,,1.0,0.0
6789,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,64,0,0,,,,,1.0,0.0
6790,A85,635947,Ford,12941439,A85,normal,39.409608,-123.355566,Willits,California,36,0,0,,,,,1.0,0.0
6791,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,54,0,0,,,,,1.0,0.0
6792,A85,635947,Ford,12941439,A85,normal,39.017396,-122.057748,Arbuckle,California,27,0,0,,,,,1.0,0.0
6793,A85,635947,Ford,12941439,A85,normal,37.77493,-122.419416,San Francisco,California,31,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
6794,A85,635947,Ford,12941439,A85,normal,38.716687,-121.364422,Antelope,California,27,0,0,,,,,1.0,0.0
6795,A85,635947,Ford,12941439,A85,normal,37.962146,-122.345526,San Pablo,California,49,0,0,,,,,1.0,0.0
6796,A85,635947,Ford,12941439,A85,normal,37.77493,-122.419416,San Francisco,California,42,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
6797,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,61,0,0,,,,,1.0,0.0
6798,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
6799,A85,635947,Ford,12941439,A85,normal,38.440467,-122.714431,Santa Rosa,California,71,0,0,,,,,1.0,0.0
6800,A86,629558,Ford,12941439,A86,normal,32.715329,-117.157255,San Diego,California,45,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
6801,A86,629558,Ford,12941439,A86,normal,34.019454,-118.491191,Santa Monica,California,0,0,1,,,,,1.0,0.0
6802,A86,629558,Ford,12941439,A86,normal,34.019454,-118.491191,Santa Monica,California,45,0,0,,,,,1.0,0.0
6803,A86,629558,Ford,12941439,A86,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
6804,A86,629558,Ford,12941439,A86,normal,33.846404,-118.046731,La Palma,California,54,0,0,,,,,1.0,0.0
6805,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,41,0,0,,,,,1.0,0.0
6806,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
6807,A86,629558,Ford,12941439,A86,normal,32.715329,-117.157255,San Diego,California,40,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
6808,A86,629558,Ford,12941439,A86,normal,33.683947,-117.794694,Irvine,California,16,0,0,,,,,1.0,0.0
6809,A86,629558,Ford,12941439,A86,overspeed,38.440467,-122.714431,Santa Rosa,California,81,1,0,,,,,1.0,1.0
6810,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
6811,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
6812,A86,629558,Ford,12941439,A86,lane departure,34.579434,-118.116461,Palmdale,California,55,1,0,,,,,1.0,1.0
6813,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,15,0,0,,,,,1.0,0.0
6814,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,39,0,0,,,,,1.0,0.0
6815,A86,629558,Ford,12941439,A86,normal,41.526509,-124.038407,Klamath,California,51,0,0,,,,,1.0,0.0
6816,A86,629558,Ford,12941439,A86,normal,32.715329,-117.157255,San Diego,California,34,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
6817,A86,629558,Ford,12941439,A86,normal,38.130197,-121.272447,Lodi,California,60,0,0,,,,,1.0,0.0
6818,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,69,0,0,,,,,1.0,0.0
6819,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,22,0,0,,,,,1.0,0.0
6820,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,28,0,0,,,,,1.0,0.0
6821,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,27,0,0,,,,,1.0,0.0
6822,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,68,0,0,,,,,1.0,0.0
6823,A86,629558,Ford,12941439,A86,normal,33.846404,-118.046731,La Palma,California,0,0,1,,,,,1.0,0.0
6824,A86,629558,Ford,12941439,A86,normal,37.957702,-121.29078,Stockton,California,61,0,0,,,,,1.0,0.0
6825,A86,629558,Ford,12941439,A86,normal,33.683947,-117.794694,Irvine,California,30,0,0,,,,,1.0,0.0
6826,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,48,0,0,,,,,1.0,0.0
6827,A86,629558,Ford,12941439,A86,normal,38.130197,-121.272447,Lodi,California,27,0,0,,,,,1.0,0.0
6828,A86,629558,Ford,12941439,A86,normal,41.526509,-124.038407,Klamath,California,33,0,0,,,,,1.0,0.0
6829,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
6830,A86,629558,Ford,12941439,A86,normal,33.846404,-118.046731,La Palma,California,48,0,0,,,,,1.0,0.0
6831,A86,629558,Ford,12941439,A86,unsafe following distance,41.526509,-124.038407,Klamath,California,0,1,1,,,,,1.0,1.0
6832,A86,629558,Ford,12941439,A86,unsafe following distance,38.130197,-121.272447,Lodi,California,68,1,0,,,,,1.0,1.0
6833,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
6834,A86,629558,Ford,12941439,A86,normal,37.957702,-121.29078,Stockton,California,48,0,0,,,,,1.0,0.0
6835,A86,629558,Ford,12941439,A86,normal,34.019454,-118.491191,Santa Monica,California,43,0,0,,,,,1.0,0.0
6836,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,20,0,0,,,,,1.0,0.0
6837,A86,629558,Ford,12941439,A86,normal,33.683947,-117.794694,Irvine,California,0,0,1,,,,,1.0,0.0
6838,A86,629558,Ford,12941439,A86,normal,33.846404,-118.046731,La Palma,California,55,0,0,,,,,1.0,0.0
6839,A86,629558,Ford,12941439,A86,normal,34.019454,-118.491191,Santa Monica,California,58,0,0,,,,,1.0,0.0
6840,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,27,0,0,,,,,1.0,0.0
6841,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,40,0,0,,,,,1.0,0.0
6842,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,17,0,0,,,,,1.0,0.0
6843,A86,629558,Ford,12941439,A86,normal,39.017396,-122.057748,Arbuckle,California,26,0,0,,,,,1.0,0.0
6844,A86,629558,Ford,12941439,A86,normal,33.683947,-117.794694,Irvine,California,45,0,0,,,,,1.0,0.0
6845,A86,629558,Ford,12941439,A86,normal,32.715329,-117.157255,San Diego,California,58,0,0,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
6846,A86,629558,Ford,12941439,A86,normal,37.957702,-121.29078,Stockton,California,55,0,0,,,,,1.0,0.0
6847,A86,629558,Ford,12941439,A86,unsafe following distance,37.957702,-121.29078,Stockton,California,33,1,0,,,,,1.0,1.0
6848,A86,629558,Ford,12941439,A86,normal,41.526509,-124.038407,Klamath,California,32,0,0,,,,,1.0,0.0
6849,A86,629558,Ford,12941439,A86,normal,39.409608,-123.355566,Willits,California,35,0,0,,,,,1.0,0.0
6850,A86,629558,Ford,12941439,A86,normal,38.440467,-122.714431,Santa Rosa,California,47,0,0,,,,,1.0,0.0
6851,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,61,0,0,,,,,1.0,0.0
6852,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,54,0,0,,,,,1.0,0.0
6853,A86,629558,Ford,12941439,A86,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
6854,A86,629558,Ford,12941439,A86,normal,39.409608,-123.355566,Willits,California,33,0,0,,,,,1.0,0.0
6855,A86,629558,Ford,12941439,A86,normal,33.846404,-118.046731,La Palma,California,73,0,0,,,,,1.0,0.0
6856,A86,629558,Ford,12941439,A86,normal,32.715329,-117.157255,San Diego,California,0,0,1,SD,San Diego,9164.0,615.3,1.2978709572566227,0.0
6857,A86,629558,Ford,12941439,A86,normal,34.019454,-118.491191,Santa Monica,California,62,0,0,,,,,1.0,0.0
6858,A86,629558,Ford,12941439,A86,normal,33.683947,-117.794694,Irvine,California,58,0,0,,,,,1.0,0.0
6859,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,54,0,0,,,,,1.0,0.0
6860,A86,629558,Ford,12941439,A86,normal,41.526509,-124.038407,Klamath,California,0,0,1,,,,,1.0,0.0
6861,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,43,0,0,,,,,1.0,0.0
6862,A86,629558,Ford,12941439,A86,normal,41.526509,-124.038407,Klamath,California,72,0,0,,,,,1.0,0.0
6863,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,55,0,0,,,,,1.0,0.0
6864,A86,629558,Ford,12941439,A86,normal,34.019454,-118.491191,Santa Monica,California,70,0,0,,,,,1.0,0.0
6865,A86,629558,Ford,12941439,A86,unsafe following distance,32.61768,-116.187424,Jacumba,California,43,1,0,,,,,1.0,1.0
6866,A86,629558,Ford,12941439,A86,normal,38.716687,-121.364422,Antelope,California,40,0,0,,,,,1.0,0.0
6867,A86,629558,Ford,12941439,A86,normal,38.130197,-121.272447,Lodi,California,48,0,0,,,,,1.0,0.0
6868,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,55,0,0,,,,,1.0,0.0
6869,A86,629558,Ford,12941439,A86,normal,33.683947,-117.794694,Irvine,California,40,0,0,,,,,1.0,0.0
6870,A86,629558,Ford,12941439,A86,normal,38.130197,-121.272447,Lodi,California,0,0,1,,,,,1.0,0.0
6871,A86,629558,Ford,12941439,A86,normal,41.526509,-124.038407,Klamath,California,31,0,0,,,,,1.0,0.0
6872,A86,629558,Ford,12941439,A86,normal,33.683947,-117.794694,Irvine,California,0,0,1,,,,,1.0,0.0
6873,A86,629558,Ford,12941439,A86,normal,34.019454,-118.491191,Santa Monica,California,0,0,1,,,,,1.0,0.0
6874,A86,629558,Ford,12941439,A86,normal,38.130197,-121.272447,Lodi,California,47,0,0,,,,,1.0,0.0
6875,A86,629558,Ford,12941439,A86,normal,38.130197,-121.272447,Lodi,California,0,0,1,,,,,1.0,0.0
6876,A86,629558,Ford,12941439,A86,normal,34.579434,-118.116461,Palmdale,California,25,0,0,,,,,1.0,0.0
6877,A86,629558,Ford,12941439,A86,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
6878,A86,629558,Ford,12941439,A86,normal,32.61768,-116.187424,Jacumba,California,48,0,0,,,,,1.0,0.0
6879,A86,629558,Ford,12941439,A86,unsafe following distance,39.017396,-122.057748,Arbuckle,California,31,1,0,,,,,1.0,1.0
6880,A87,665023,Kenworth,3921818,A87,normal,40.761243,-123.994778,Kneeland,California,31,0,0,,,,,1.0,0.0
6881,A87,665023,Kenworth,3921818,A87,normal,38.161861,-121.611621,Isleton,California,50,0,0,,,,,1.0,0.0
6882,A87,665023,Kenworth,3921818,A87,normal,34.354166,-119.059271,Santa Paula,California,0,0,1,,,,,1.0,0.0
6883,A87,665023,Kenworth,3921818,A87,lane departure,37.941325,-122.484704,San Quentin,California,68,1,0,,,,,1.0,1.0
6884,A87,665023,Kenworth,3921818,A87,normal,37.941325,-122.484704,San Quentin,California,22,0,0,,,,,1.0,0.0
6885,A87,665023,Kenworth,3921818,A87,normal,40.761243,-123.994778,Kneeland,California,0,0,1,,,,,1.0,0.0
6886,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,43,0,0,,,,,1.0,0.0
6887,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,0,0,1,,,,,1.0,0.0
6888,A87,665023,Kenworth,3921818,A87,normal,39.409608,-123.355566,Willits,California,61,0,0,,,,,1.0,0.0
6889,A87,665023,Kenworth,3921818,A87,normal,37.941325,-122.484704,San Quentin,California,0,0,1,,,,,1.0,0.0
6890,A87,665023,Kenworth,3921818,A87,normal,34.020011,-117.949508,La Puente,California,60,0,0,,,,,1.0,0.0
6891,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,43,0,0,,,,,1.0,0.0
6892,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,33,0,0,,,,,1.0,0.0
6893,A87,665023,Kenworth,3921818,A87,normal,37.941325,-122.484704,San Quentin,California,43,0,0,,,,,1.0,0.0
6894,A87,665023,Kenworth,3921818,A87,normal,38.161861,-121.611621,Isleton,California,35,0,0,,,,,1.0,0.0
6895,A87,665023,Kenworth,3921818,A87,normal,34.106676,-117.806726,San Dimas,California,57,0,0,,,,,1.0,0.0
6896,A87,665023,Kenworth,3921818,A87,normal,39.409608,-123.355566,Willits,California,17,0,0,,,,,1.0,0.0
6897,A87,665023,Kenworth,3921818,A87,normal,34.354166,-119.059271,Santa Paula,California,0,0,1,,,,,1.0,0.0
6898,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,61,0,0,,,,,1.0,0.0
6899,A87,665023,Kenworth,3921818,A87,normal,34.500831,-117.185876,Apple Valley,California,32,0,0,,,,,1.0,0.0
6900,A87,665023,Kenworth,3921818,A87,normal,34.106676,-117.806726,San Dimas,California,48,0,0,,,,,1.0,0.0
6901,A87,665023,Kenworth,3921818,A87,normal,38.161861,-121.611621,Isleton,California,25,0,0,,,,,1.0,0.0
6902,A87,665023,Kenworth,3921818,A87,unsafe tail distance,38.440467,-122.714431,Santa Rosa,California,45,1,0,,,,,1.0,1.0
6903,A87,665023,Kenworth,3921818,A87,normal,37.941325,-122.484704,San Quentin,California,55,0,0,,,,,1.0,0.0
6904,A87,665023,Kenworth,3921818,A87,normal,34.500831,-117.185876,Apple Valley,California,71,0,0,,,,,1.0,0.0
6905,A87,665023,Kenworth,3921818,A87,normal,38.161861,-121.611621,Isleton,California,60,0,0,,,,,1.0,0.0
6906,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,69,0,0,,,,,1.0,0.0
6907,A87,665023,Kenworth,3921818,A87,normal,34.106676,-117.806726,San Dimas,California,16,0,0,,,,,1.0,0.0
6908,A87,665023,Kenworth,3921818,A87,normal,34.354166,-119.059271,Santa Paula,California,32,0,0,,,,,1.0,0.0
6909,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,0,0,1,,,,,1.0,0.0
6910,A87,665023,Kenworth,3921818,A87,normal,37.941325,-122.484704,San Quentin,California,24,0,0,,,,,1.0,0.0
6911,A87,665023,Kenworth,3921818,A87,normal,34.106676,-117.806726,San Dimas,California,0,0,1,,,,,1.0,0.0
6912,A87,665023,Kenworth,3921818,A87,normal,37.941325,-122.484704,San Quentin,California,58,0,0,,,,,1.0,0.0
6913,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,15,0,0,,,,,1.0,0.0
6914,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
6915,A87,665023,Kenworth,3921818,A87,normal,34.020011,-117.949508,La Puente,California,71,0,0,,,,,1.0,0.0
6916,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,68,0,0,,,,,1.0,0.0
6917,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,33,0,0,,,,,1.0,0.0
6918,A87,665023,Kenworth,3921818,A87,normal,38.161861,-121.611621,Isleton,California,0,0,1,,,,,1.0,0.0
6919,A87,665023,Kenworth,3921818,A87,normal,34.354166,-119.059271,Santa Paula,California,68,0,0,,,,,1.0,0.0
6920,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,40,0,0,,,,,1.0,0.0
6921,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,75,0,0,,,,,1.0,0.0
6922,A87,665023,Kenworth,3921818,A87,normal,40.761243,-123.994778,Kneeland,California,22,0,0,,,,,1.0,0.0
6923,A87,665023,Kenworth,3921818,A87,normal,34.106676,-117.806726,San Dimas,California,41,0,0,,,,,1.0,0.0
6924,A87,665023,Kenworth,3921818,A87,lane departure,33.846404,-118.046731,La Palma,California,24,1,0,,,,,1.0,1.0
6925,A87,665023,Kenworth,3921818,A87,normal,33.846404,-118.046731,La Palma,California,31,0,0,,,,,1.0,0.0
6926,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
6927,A87,665023,Kenworth,3921818,A87,normal,38.440467,-122.714431,Santa Rosa,California,48,0,0,,,,,1.0,0.0
6928,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,73,0,0,,,,,1.0,0.0
6929,A87,665023,Kenworth,3921818,A87,normal,40.761243,-123.994778,Kneeland,California,61,0,0,,,,,1.0,0.0
6930,A87,665023,Kenworth,3921818,A87,normal,34.500831,-117.185876,Apple Valley,California,0,0,1,,,,,1.0,0.0
6931,A87,665023,Kenworth,3921818,A87,normal,34.500831,-117.185876,Apple Valley,California,40,0,0,,,,,1.0,0.0
6932,A87,665023,Kenworth,3921818,A87,normal,34.020011,-117.949508,La Puente,California,57,0,0,,,,,1.0,0.0
6933,A87,665023,Kenworth,3921818,A87,normal,40.761243,-123.994778,Kneeland,California,0,0,1,,,,,1.0,0.0
6934,A87,665023,Kenworth,3921818,A87,normal,34.354166,-119.059271,Santa Paula,California,29,0,0,,,,,1.0,0.0
6935,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,0,0,1,,,,,1.0,0.0
6936,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,69,0,0,,,,,1.0,0.0
6937,A87,665023,Kenworth,3921818,A87,unsafe following distance,37.441883,-122.143019,Palo Alto,California,59,1,0,,,,,1.0,1.0
6938,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,0,0,1,,,,,1.0,0.0
6939,A87,665023,Kenworth,3921818,A87,normal,38.440467,-122.714431,Santa Rosa,California,62,0,0,,,,,1.0,0.0
6940,A87,665023,Kenworth,3921818,A87,normal,40.761243,-123.994778,Kneeland,California,42,0,0,,,,,1.0,0.0
6941,A87,665023,Kenworth,3921818,A87,normal,34.500831,-117.185876,Apple Valley,California,70,0,0,,,,,1.0,0.0
6942,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,16,0,0,,,,,1.0,0.0
6943,A87,665023,Kenworth,3921818,A87,normal,38.161861,-121.611621,Isleton,California,0,0,1,,,,,1.0,0.0
6944,A87,665023,Kenworth,3921818,A87,normal,34.354166,-119.059271,Santa Paula,California,19,0,0,,,,,1.0,0.0
6945,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,27,0,0,,,,,1.0,0.0
6946,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,33,0,0,,,,,1.0,0.0
6947,A87,665023,Kenworth,3921818,A87,normal,34.020011,-117.949508,La Puente,California,32,0,0,,,,,1.0,0.0
6948,A87,665023,Kenworth,3921818,A87,normal,38.440467,-122.714431,Santa Rosa,California,40,0,0,,,,,1.0,0.0
6949,A87,665023,Kenworth,3921818,A87,lane departure,38.161861,-121.611621,Isleton,California,48,1,0,,,,,1.0,1.0
6950,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,27,0,0,,,,,1.0,0.0
6951,A87,665023,Kenworth,3921818,A87,normal,37.441883,-122.143019,Palo Alto,California,54,0,0,,,,,1.0,0.0
6952,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,47,0,0,,,,,1.0,0.0
6953,A87,665023,Kenworth,3921818,A87,normal,34.500831,-117.185876,Apple Valley,California,0,0,1,,,,,1.0,0.0
6954,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,43,0,0,,,,,1.0,0.0
6955,A87,665023,Kenworth,3921818,A87,normal,34.500831,-117.185876,Apple Valley,California,56,0,0,,,,,1.0,0.0
6956,A87,665023,Kenworth,3921818,A87,normal,34.354166,-119.059271,Santa Paula,California,66,0,0,,,,,1.0,0.0
6957,A87,665023,Kenworth,3921818,A87,normal,37.957702,-121.29078,Stockton,California,0,0,1,,,,,1.0,0.0
6958,A87,665023,Kenworth,3921818,A87,normal,40.761243,-123.994778,Kneeland,California,39,0,0,,,,,1.0,0.0
6959,A87,665023,Kenworth,3921818,A87,unsafe following distance,34.020011,-117.949508,La Puente,California,0,1,1,,,,,1.0,1.0
6960,A88,665021,Hino,4579929,A88,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1,,,,,1.0,0.0
6961,A88,665021,Hino,4579929,A88,normal,36.471865,-6.196595,San Fernando,California,0,0,1,,,,,1.0,0.0
6962,A88,665021,Hino,4579929,A88,normal,40.563763,-122.238892,Palo Cedro,California,25,0,0,,,,,1.0,0.0
6963,A88,665021,Hino,4579929,A88,normal,40.563763,-122.238892,Palo Cedro,California,66,0,0,,,,,1.0,0.0
6964,A88,665021,Hino,4579929,A88,normal,40.563763,-122.238892,Palo Cedro,California,23,0,0,,,,,1.0,0.0
6965,A88,665021,Hino,4579929,A88,unsafe following distance,38.440467,-122.714431,Santa Rosa,California,43,1,0,,,,,1.0,1.0
6966,A88,665021,Hino,4579929,A88,normal,38.40765,-122.947713,Occidental,California,43,0,0,,,,,1.0,0.0
6967,A88,665021,Hino,4579929,A88,normal,34.500831,-117.185876,Apple Valley,California,52,0,0,,,,,1.0,0.0
6968,A88,665021,Hino,4579929,A88,normal,40.563763,-122.238892,Palo Cedro,California,33,0,0,,,,,1.0,0.0
6969,A88,665021,Hino,4579929,A88,normal,38.799703,-121.720574,Knights Landing,California,73,0,0,,,,,1.0,0.0
6970,A88,665021,Hino,4579929,A88,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1,,,,,1.0,0.0
6971,A88,665021,Hino,4579929,A88,normal,38.799703,-121.720574,Knights Landing,California,16,0,0,,,,,1.0,0.0
